time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,0.3267042956698899,0.16058272856895525,20.412508056028866,6.245828450115592,6.270360434540269,0.0,0.29561819779761134,-0.047628679605442654,5.598466091863602,-0.05338077462936668,2.7735159446232345e-05,0.0,474.5172977251839,474.2048133685013,474.3421560484464,474.4851463733674
3.2000000000000024,0.3326428101136943,0.1595532301121067,20.524570464737998,6.2448626442766475,6.270391517429411,0.0,0.2982332465828253,-0.05532116607941252,5.60777477904981,-0.039111250906148774,0.00784159284353433,0.0,442.06031663495975,443.9880999642496,442.15557162803503,445.6671399553737
3.2200000000000024,0.33863009250124065,0.15837827199121496,20.636548453678966,6.244082685048966,6.2705590917146665,0.0,0.30049499217181563,-0.06217464600976144,5.590024115046897,-0.04124000192076655,0.0032064168201364103,0.0,417.68612851310166,416.4712893129969,418.01470844022236,417.4568427499803
3.2400000000000024,0.3446642447679177,0.15705884670381978,20.748325002066426,6.243259549846222,6.270639318217594,0.0,0.30292023449588595,-0.06976788272975634,5.587630723699048,-0.0394152632147947,-0.0024677644465363104,0.0,432.81482639880613,431.37945206734156,432.2165256224321,432.6767785227271
3.2600000000000025,0.3507560173532912,0.15555645195426432,20.860792442851345,6.2424712471767165,6.270589967474214,0.0,0.3062570240414709,-0.0804715922257919,5.659113354792858,-0.03934322448156893,-0.0023724171822650693,0.0,497.8014039924973,497.8223894882165,498.8839863253233,498.8991739891077
3.2800000000000025,0.35690746786169886,0.15386109695368577,20.974119461204193,6.241686208142394,6.270544960601891,0.0,0.3088880267992978,-0.08906390783206111,5.673588480491677,-0.03743248885994664,-0.004582155321363198,0.0,449.854181620825,449.31701608276114,448.07567817595384,448.5407652915881
3.3000000000000025,0.36311719425611566,0.15197398056942898,21.088175814163932,6.240958086444557,6.270519798956741,0.0,0.31208461264238163,-0.099647730593617,5.732046815482061,-0.04383999685639212,-0.016113110292973524,0.0,489.60208330373143,487.0212432065337,488.76342312555477,487.3279527158845
3.3200000000000025,0.3693802425775629,0.14990889693962609,21.202559687804452,6.240082258942014,6.2702256229393,0.0,0.3142202195023424,-0.10686063238667237,5.7063405485698695,-0.04244541119354553,-0.008618286957113482,0.0,410.1958428662964,412.18820762633743,410.2975953188045,410.6676948041767
3.3400000000000025,0.3756948617785679,0.14767027711228,21.317073686990664,6.239237345845403,6.270158457511339,0.0,0.3172417005981559,-0.11700135034793581,5.74505937005121,-0.045272115019874624,0.0058869059876352145,0.0,470.20961160597585,473.56940707353766,471.2123420664086,470.55535648910217
3.3600000000000025,0.38207096970450644,0.14522380795576248,21.43243143660449,6.238344392198819,6.270401597758038,0.0,0.3203690919956974,-0.12764556530381677,5.790715591331165,-0.04027438477227372,0.021723706608202484,0.0,475.8501189226001,479.4737766695395,477.49696957008473,478.63854537324374
3.3800000000000026,0.38850013476953804,0.14259348158975643,21.548007277029907,6.237540166245132,6.27087016299742,0.0,0.32254741450746116,-0.13538707129678956,5.766868451210755,-0.04186293238496992,0.029980958841028,0.0,412.34938355261534,414.53246132085883,413.60019207201685,413.1791958988996
3.4000000000000026,0.39497976970909854,0.13977832844853716,21.663732587696902,6.236733235624179,6.271491011880277,0.0,0.325416079448585,-0.14612824282513606,5.8056626154887425,-0.03407473275401989,0.0234648701313262,0.0,473.0017340432908,471.49385256702124,471.019822202804,472.82276935059383
3.4200000000000026,0.4015114379034903,0.1367618092753282,21.77990351055873,6.236058660803007,6.271964333318799,0.0,0.3277507399905935,-0.15552367449576032,5.811429670694113,-0.03779490315542246,0.020627957762385497,0.0,442.7138132934655,442.01290981583213,442.9278181932049,442.0083550386736
3.4400000000000026,0.40809189114247113,0.1335431755129237,21.896462161976796,6.23530499703006,6.272379482091374,0.0,0.33029458390748756,-0.1663397017446909,5.844435471112624,-0.03568100147276433,0.018352164569256327,0.0,467.9396491731266,467.4077367311666,466.9159956798317,467.4099685341956
3.4600000000000026,0.4147227508644558,0.13010431402078856,22.013726443665888,6.234600638618817,6.2727861432821665,0.0,0.3327913882909808,-0.17754644746882428,5.881992697796715,-0.0399848644383179,0.027253613822866285,0.0,470.88559872693526,472.94715684037544,472.1778909474169,471.1801038413636
3.4800000000000026,0.4214017938775891,0.12644336627523892,22.131665902998087,6.2338270999491385,6.273390759710921,0.0,0.3351129130223428,-0.18854832708614222,5.911953235423157,-0.03275179882450451,0.03816637262141195,0.0,464.8931997842918,467.4519707454063,463.8539086851298,465.5544127010943
3.5000000000000027,0.4281239044392582,0.12257060975015412,22.25000258806092,6.233198934425198,6.274171884527469,0.0,0.33709814314456854,-0.198727325422338,5.921715270860107,-0.025420979968428493,0.04413250438653379,0.0,445.9001401151229,447.36090103620563,447.1391891491378,448.927211106801
3.5200000000000027,0.43488361358524313,0.11849563811086704,22.36848141491852,6.232697108133422,6.275056262905169,0.0,0.33887277145393013,-0.20876983850636868,5.926167414899939,-0.021789642035335646,0.0459916923644552,0.0,441.8087739422258,442.2696059503499,442.46273270001325,443.3587663202159
3.5400000000000027,0.44167661832493643,0.11422131104331207,22.486999839624936,6.232263399753931,6.275976118814766,0.0,0.34042770251539817,-0.21866286824912795,5.925675055741748,-0.023831435959722952,0.04578163376235984,0.0,438.80932864958385,438.75827345309085,437.1718237136673,436.66101086068574
3.5600000000000027,0.4485015866964248,0.10972931481197407,22.605880495436153,6.231815504937067,6.276893759915614,0.0,0.3420691346334392,-0.23053675488467218,5.962390525380338,-0.03141218820871323,0.04778584213500923,0.0,470.74821795898106,471.2144273576823,473.7309915670949,471.9786842883703
3.5800000000000027,0.4553574673002262,0.10499682487611045,22.725533878839215,6.2311879501978495,6.27785000904548,0.0,0.34351892574670245,-0.24271223870168915,6.002947814926056,-0.03258609191526293,0.0467540600216486,0.0,475.45351257845664,475.21748348491957,476.1566464700907,475.8868313697442
3.6000000000000028,0.4622398469479469,0.10002139396587412,22.84595893546601,6.230562176270649,6.278791107381682,0.0,0.34471903902536716,-0.2548308523219433,6.039557847753508,-0.025382216416064796,0.050223104780488005,0.0,472.8280817967178,473.63047124877954,471.20947536370426,472.8771801744399
3.6200000000000028,0.46914229389723994,0.09482275009175031,22.966724781406338,6.230055767838989,6.279797167833131,0.0,0.3455256559039362,-0.26503353509043664,6.037026746278939,-0.023810022623083002,0.04843516974887066,0.0,437.58319019706727,437.1379881997927,436.8475384599202,437.24061751607456
3.640000000000003,0.47606046460212503,0.08939458491427375,23.087900483631458,6.229653478803506,6.280783384509579,0.0,0.34629141458457374,-0.2777829826572199,6.080543476233076,-0.011651781222466686,0.05435349408438148,0.0,478.08950896583644,479.4418879127436,477.94555331959185,480.7179259873982
3.660000000000003,0.4829907496583453,0.08372859770254179,23.20960816171159,6.229433806101456,6.281901045581792,0.0,0.34673709103745787,-0.2888157385159763,6.090224331779938,-0.0064820767049107,0.046531577372398616,0.0,450.65806614250886,448.7588547593175,447.96198811494133,449.2217536782267
